eigenvector_rank,bit_index,bit_loading,fragment_smiles,motif,n_bit1,n_bit0,x_motif_bit1,x_motif_bit0,p_motif_bit1,p_motif_bit0,log2_enrichment,z,p_two_sided
3,1950,0.09827927976125661,,aromatic_ring,62,2938,22,1922,0.3548387096878252,0.6541865214432763,-0.8825386319250001,-4.884030487160637,1.0393899327887368e-06
3,869,0.08747573446893131,,hydroxyl,43,2957,30,1014,0.697674418611682,0.3429151166725252,1.0247024320370082,4.848636589614499,1.2431292064629673e-06
3,2021,-0.11933142776141066,,carbonyl,58,2942,48,1492,0.8275862068995243,0.5071380013597868,0.706531216597882,4.8352286276493235,1.3299269245869993e-06
3,504,-0.11645926832878828,,heteroaromatic_ring,70,2930,32,634,0.45714285715061215,0.2163822525599944,1.0790629022479274,4.790064289789043,1.66727885408946e-06
3,206,0.07105977498060655,,aromatic_ring,23,2977,4,1940,0.1739130435141777,0.6516627477327337,-1.905759386595778,-4.778969955275674,1.7619551817560364e-06
3,182,-0.131405289631996,,aromatic_ring,51,2949,17,1927,0.33333333334640525,0.6534418446932339,-0.9710932498988237,-4.745699489321642,2.0778701073087547e-06
3,1938,-0.1199251247089673,,carbonyl,27,2973,26,1514,0.9629629629643347,0.5092499159100204,0.9191064739011238,4.6955280993081425,2.6591880835091786e-06
3,547,-0.11179018426111745,,hydroxyl,62,2938,39,1005,0.6290322580704995,0.3420694349900129,0.8788448029781404,4.694326900739909,2.6748599664117023e-06
3,1489,-0.11280988164672325,,hydroxyl,31,2969,23,1021,0.7419354838792924,0.34388683058290875,1.1093598727942522,4.628583016038178,3.681762693386048e-06
3,1997,-0.13359708378655663,,carbonyl,40,2960,35,1505,0.875000000003125,0.508445945946112,0.783188610931533,4.6072069151002255,4.081138441192067e-06
3,1738,-0.0860476963535523,,ester,218,2782,68,513,0.3119266055077435,0.18439971243738879,0.7583702054209027,4.588420545522555,4.4661222895481245e-06
3,1489,-0.11280988164672325,,ester,31,2969,16,565,0.5161290322736732,0.1902997642306533,1.4394580103387924,4.566996360128967,4.947625988682702e-06
3,787,-0.088416335296489,,hydroxyl,63,2937,39,1005,0.6190476190536659,0.34218590398388077,0.85527005963404,4.564688075124841,5.002375632390255e-06
3,1763,0.08957299689172797,,ester,37,2963,18,563,0.4864864865003653,0.19001012487371244,1.356323434733498,4.5353560485189774,5.750638980339673e-06
3,182,-0.131405289631996,,halogen,51,2949,26,699,0.5098039215782392,0.23702950152619973,1.1048758378815224,4.511563131852288,6.435162353213286e-06
3,750,0.06867852431879438,,heteroaromatic_ring,83,2917,35,631,0.42168674699491937,0.21631813507054634,0.9630170615357164,4.439299187694364,9.02522802292971e-06
3,408,-0.11220625305452842,,ester,44,2956,20,561,0.4545454545578513,0.18978349120460428,1.2600700698246858,4.411525287667484,1.026449635155302e-05
3,1009,-0.10985795461706226,,hydroxyl,34,2966,24,1020,0.705882352949827,0.34389750505753747,1.0374491050833414,4.405968386519353,1.0531232295551973e-05
3,1489,-0.11280988164672325,,carbonyl,31,2969,28,1512,0.9032258064547346,0.5092623779051838,0.8266775654408297,4.365818663382416,1.2664751701141341e-05
3,240,-0.08467426865734483,,ester,24,2976,13,568,0.5416666666857639,0.19086021505403533,1.5048889090720945,4.331559486570634,1.4805693382857754e-05
3,1921,0.10074393419320891,,ester,96,2904,35,546,0.3645833333399522,0.18801652892589943,0.9553891133237545,4.307225471908542,1.6531507655681565e-05
3,1763,0.08957299689172797,,carbonyl,37,2963,32,1508,0.8648648648685171,0.5089436382046881,0.764968832069291,4.304715125872691,1.672007483088933e-05
3,1884,-0.0862633475994627,,carbonyl,43,2957,36,1504,0.8372093023293672,0.5086236050052388,0.7189899231889537,4.279887807750086,1.8698754947532592e-05
3,1509,0.10389044731199808,,hydroxyl,29,2971,21,1023,0.7241379310439953,0.3443285089197764,1.072478887759301,4.27308972348856,1.9278283689860842e-05
3,1428,-0.10372613448904307,,ester,30,2970,15,566,0.5000000000166667,0.1905723905726631,1.3915889729022728,4.267293763946614,1.97858541854945e-05
3,1938,-0.1199251247089673,,aromatic_ring,27,2973,7,1937,0.2592592592866941,0.6515304406324751,-1.3294370706490675,-4.248604238528464,2.1510655050516192e-05
3,1509,0.10389044731199808,,aromatic_ring,29,2971,8,1936,0.27586206899048754,0.6516324469876635,-1.2401113424364227,-4.2165126199208665,2.4810940859598674e-05
3,1763,0.08957299689172797,,hydroxyl,37,2963,25,1019,0.6756756756844413,0.3439082011477071,0.9743073989590308,4.210429961253747,2.548851349315484e-05
3,547,-0.11179018426111745,,carbonyl,62,2938,48,1492,0.7741935483907388,0.5078284547312771,0.608353050641634,4.1526266882018446,3.286806850066881e-05
3,240,-0.08467426865734483,,hydroxyl,24,2976,18,1026,0.7500000000104167,0.3447580645163492,1.1213062962412497,4.151092567170494,3.308918931255178e-05
3,1509,0.10389044731199808,,carbonyl,29,2971,26,1514,0.8965517241414982,0.5095927297207978,0.8150421228684757,4.148958680313126,3.3399108344767114e-05
3,869,0.08747573446893131,,ester,43,2957,19,562,0.4418604651292591,0.19005749070030772,1.2171549666811867,4.1483498266757906,3.348804069958078e-05
3,1454,0.06476074218897004,,ester,25,2975,13,568,0.5200000000192,0.19092436974817112,1.4455103619955674,4.1463297530141165,3.378471718518128e-05
3,1531,-0.10121951106002576,,hydroxyl,26,2974,19,1025,0.7307692307795858,0.3446536650977321,1.0842685329816244,4.1152897527155226,3.8669333714658194e-05
3,1009,-0.10985795461706226,,ester,34,2966,16,565,0.47058823530968863,0.1904922454486883,1.3047329839474102,4.109476959987332,3.9655627535717386e-05
3,408,-0.11220625305452842,,carbonyl,44,2956,36,1504,0.8181818181859504,0.5087956698242527,0.6853350852803438,4.075709840663004,4.5874192482475706e-05
3,1997,-0.13359708378655663,,hydroxyl,40,2960,26,1018,0.65000000000875,0.34391891891914056,0.9183712377128379,4.03680982898493,5.418295449022281e-05
3,1738,-0.0860476963535523,,aromatic_ring,218,2782,114,1830,0.5229357798187022,0.6578001437815751,-0.33101553923558236,-4.014990815473232,5.944810975089254e-05
3,1009,-0.10985795461706226,,aromatic_ring,34,2966,11,1933,0.3235294117846021,0.651719487525404,-1.0103542622811852,-3.984107186753584,6.77342968957717e-05
3,1997,-0.13359708378655663,,aromatic_ring,40,2960,14,1930,0.35000000001625003,0.6520270270271445,-0.8975768444021663,-3.9728502641100403,7.101769540929226e-05
3,1531,-0.10121951106002576,,ester,26,2974,13,568,0.5000000000192307,0.19098856758601512,1.38844181260117,3.9699618216917645,7.188414918601893e-05
3,967,-0.11983482706460011,,ester,32,2968,15,566,0.4687500000166016,0.1907008086256096,1.2975077294464723,3.958979025113979,7.527084623060176e-05
3,1323,0.10960280267093916,,halogen,55,2945,1,724,0.018181818199669426,0.2458404074705447,-3.75715368047508,-3.9075897186945454,9.322142989454107e-05
3,547,-0.11179018426111745,,ester,62,2938,24,557,0.38709677420343397,0.18958475153193002,1.0298513535852731,3.8946631726457075,9.833527801084152e-05
3,1738,-0.0860476963535523,,hydroxyl,218,2782,102,942,0.46788990825932164,0.33860531991396886,0.46656447213053864,3.8590421253199163,0.00011383231695694107
3,1884,-0.0862633475994627,,aromatic_ring,43,2957,16,1928,0.3720930232704165,0.6520121745013013,-0.8092355627553782,-3.815689620361055,0.0001358031211506905
3,1885,0.07845738409093231,,hydroxyl,20,2980,15,1029,0.7500000000125,0.3453020134230385,1.1190318491998383,3.786867645531347,0.00015255830817340055
3,519,-0.13543936931256859,,sulfonamide,107,2893,11,97,0.10280373832614202,0.03352920843448547,1.6164023980819189,3.777368011497351,0.00015849445115412308
3,519,-0.13543936931256859,,amide,107,2893,5,549,0.046728971971525896,0.1897684064987246,-2.021850622316457,-3.7445480594148917,0.0001807187833180457
3,1921,0.10074393419320891,,aromatic_ring,96,2904,45,1899,0.4687500000055338,0.6539256198348299,-0.4803078565284596,-3.73764687308523,0.00018575058404834976
3,504,-0.11645926832878828,,hydroxyl,70,2930,39,1005,0.5571428571491835,0.3430034129695075,0.6998243651760401,3.71711034875411,0.00020151444132010532
3,1531,-0.10121951106002576,,aromatic_ring,26,2974,8,1936,0.3076923077189349,0.6509751176867347,-1.0811140232386793,-3.6491334888348415,0.0002631263563714903
3,529,-0.11148790082250874,,amide,54,2946,0,554,1.8518518518175587e-11,0.18805159538384655,-33.2414408071919,-3.52913110179581,0.00041692653018343684
3,504,-0.11645926832878828,,ester,70,2930,25,556,0.3571428571520408,0.18976109215044717,0.9123170494508565,3.5022375509998183,0.0004613680696066158
3,787,-0.088416335296489,,ester,63,2937,23,558,0.3650793650894432,0.18998978549567927,0.9422882710904918,3.4796629171256694,0.0005020450182484648
3,1454,0.06476074218897004,,aromatic_ring,25,2975,8,1936,0.3200000000272,0.6507563025211258,-1.0240454738442821,-3.4482770816440054,0.0005641749539484486
3,622,-0.11013813813618928,,amide,80,2920,3,551,0.03750000001203125,0.18869863013726415,-2.331121448509244,-3.4384427229754673,0.0005850702947949316
3,1489,-0.11280988164672325,,aromatic_ring,31,2969,11,1933,0.354838709698231,0.6510609632874197,-0.8756292358898031,-3.4354542177925524,0.0005915614069442743
3,967,-0.11983482706460011,,halogen,32,2968,16,709,0.5000000000156251,0.23888140161750712,1.0656335594248227,3.4319872593727063,0.0005991757061096781
3,182,-0.131405289631996,,amide,51,2949,0,554,1.9607843136870438e-11,0.1878602916245548,-33.15751025497561,-3.4279539975571804,0.0006081485026969702
3,967,-0.11983482706460011,,carbonyl,32,2968,26,1514,0.8125000000058594,0.5101078167117553,0.6715656047861013,3.4040923779081034,0.0006638429865561957
3,1950,0.09827927976125661,,carbonyl,62,2938,45,1495,0.7258064516173257,0.5088495575222911,0.5123456974219286,3.3823538070432173,0.0007186751858228035
3,967,-0.11983482706460011,,aromatic_ring,32,2968,12,1932,0.37500000001953127,0.6509433962265327,-0.7956415014189341,-3.250928969577354,0.0011502859226373285
3,869,0.08747573446893131,,aromatic_ring,43,2957,18,1926,0.41860465117631157,0.6513358133244331,-0.637813212936583,-3.1724513161869052,0.001511579003484087
3,1428,-0.10372613448904307,,carbonyl,30,2970,24,1516,0.8000000000066667,0.5104377104378752,0.6482650826412308,3.157218893051502,0.0015928172967158982
3,722,0.10905673372658299,,halogen,38,2962,1,724,0.026315789499307483,0.24442943956811464,-3.215417473834719,-3.1208155024269804,0.0018035098840769592
3,687,0.06927321214810164,,hydroxyl,64,2936,34,1010,0.5312500000073241,0.3440054495915041,0.6269595164733479,3.111022500819599,0.0018644073231823821
3,1381,0.11437692598925427,,aromatic_ring,50,2950,22,1922,0.44000000001120004,0.6515254237289316,-0.5663179527381501,-3.1055542615748837,0.001899227710537854
3,504,-0.11645926832878828,,amide,70,2930,3,551,0.04285714287081632,0.18805460750880953,-2.1335440750271952,-3.0939933924136644,0.0019748188462713756
3,1738,-0.0860476963535523,,halogen,218,2782,34,691,0.1559633027561653,0.24838245866310266,-0.6713566793383614,-3.0695147940554244,0.002144067864662258
3,869,0.08747573446893131,,carbonyl,43,2957,32,1508,0.744186046517577,0.5099763273589754,0.5452330601606261,3.0506237174436945,0.002283665749698738
3,182,-0.131405289631996,,hydroxyl,51,2949,28,1016,0.54901960785198,0.3445235673111751,0.6722550003979855,3.0397182484399714,0.002367995622999608
3,408,-0.11220625305452842,,aromatic_ring,44,2956,19,1925,0.4318181818310951,0.6512178619757607,-0.5927162814743052,-3.024788973513369,0.0024880666057023326
3,1885,0.07845738409093231,,carbonyl,20,2980,17,1523,0.8500000000075,0.5110738255035198,0.7339311352374753,3.0224009607230733,0.002507781297808487
3,1436,-0.1370538581898388,,heteroaromatic_ring,62,2938,4,662,0.06451612904734652,0.2253233492174182,-1.8042650363020967,-3.015090636013067,0.0025690247282903478
3,206,0.07105977498060655,,carbonyl,23,2977,19,1521,0.8260869565293005,0.5109170305678499,0.6932046259128535,3.012464543966269,0.0025913570580891054
3,2021,-0.11933142776141066,,hydroxyl,58,2942,31,1013,0.5344827586287159,0.34432358939519225,0.634378387733726,3.010776760402414,0.0026058035494882503
3,547,-0.11179018426111745,,aromatic_ring,62,2938,29,1915,0.4677419354924558,0.6518039482642438,-0.4787253114891261,-3.0030768444381213,0.0026726493718851607
3,622,-0.11013813813618928,,halogen,80,2920,8,717,0.10000000001124999,0.24554794520573783,-1.2960047496611027,-3.0001531259098253,0.002698439113325124
3,504,-0.11645926832878828,,aromatic_ring,70,2930,34,1910,0.48571428572163255,0.6518771331059209,-0.4244921492865688,-2.8767180204222194,0.004018344992053224
3,1428,-0.10372613448904307,,aromatic_ring,30,2970,12,1932,0.40000000002,0.6505050505051682,-0.7015602579631334,-2.858484727720563,0.004256695985818126
3,84,-0.13900181183511967,,amide,80,2920,5,549,0.06250000001171875,0.18801369863041506,-1.5889096849694473,-2.8543358051427155,0.004312691855744344
3,2021,-0.11933142776141066,,amide,58,2942,19,535,0.3275862069081451,0.18184908225724614,0.8491329683311855,2.8325856219432666,0.0046173198509325
3,1436,-0.1370538581898388,,amide,62,2938,3,551,0.048387096789542144,0.18754254594990213,-1.954523637225095,-2.7944701609193805,0.005198483801107212
3,2021,-0.11933142776141066,,halogen,58,2942,23,702,0.39655172414833534,0.23861318830753275,0.7328352719159974,2.7824307361478606,0.005395338041087827
3,722,0.10905673372658299,,carbonyl,38,2962,28,1512,0.7368421052700832,0.5104659014181261,0.5295409096948859,2.7742074732390125,0.005533637511834888
3,1487,0.09336249349639213,,ester,112,2888,33,548,0.29464285714915495,0.18975069252105617,0.6348621412561972,2.7561654268182445,0.005848341023162673
3,240,-0.08467426865734483,,carbonyl,24,2976,19,1521,0.7916666666753472,0.5110887096775837,0.6313193861213192,2.7390469209440766,0.006161757888304642
3,206,0.07105977498060655,,halogen,23,2977,0,725,4.347826086767486e-11,0.24353375881785572,-32.38310848877177,-2.717774571056861,0.006572259940027081
3,1223,-0.07978860830811424,,hydroxyl,25,2975,15,1029,0.600000000016,0.34588235294139635,0.7946810920600481,2.656282539898323,0.007900738857278267
3,1454,0.06476074218897004,,hydroxyl,25,2975,15,1029,0.600000000016,0.34588235294139635,0.7946810920600481,2.656282539898323,0.007900738857278267
3,529,-0.11148790082250874,,heteroaromatic_ring,54,2946,4,662,0.07407407409122085,0.22471147318424145,-1.6010331936025695,-2.6394846863531045,0.008303217445182032
3,1531,-0.10121951106002576,,carbonyl,26,2974,20,1520,0.769230769239645,0.5110961667789136,0.5898217004839234,2.621966991255241,0.00874238979247055
3,1509,0.10389044731199808,,halogen,29,2971,1,724,0.034482758653983356,0.2436889936051014,-2.8210939909839228,-2.6189419494824824,0.008820295580290294
3,722,0.10905673372658299,,aromatic_ring,38,2962,17,1927,0.44736842106717456,0.65057393652949,-0.5402496031534821,-2.6061556798041856,0.00915648335860908
3,750,0.06867852431879438,,hydroxyl,83,2917,40,1004,0.4819277108496153,0.34418923551616587,0.48561478050558626,2.5976969525491698,0.00938512812720771
3,1884,-0.0862633475994627,,hydroxyl,43,2957,23,1021,0.5348837209410493,0.345282380791564,0.6314485786256876,2.5913569855109135,0.009559826691406315
3,1738,-0.0860476963535523,,sulfonamide,218,2782,1,107,0.0045871559678688665,0.03846153846188409,-3.0677446052127215,-2.5854003428484296,0.009726598641162099
3,529,-0.11148790082250874,,halogen,54,2946,5,720,0.09259259260939644,0.24439918533630536,-1.4002707883096233,-2.5822887755842334,0.009814742162109091
3,1489,-0.11280988164672325,,heteroaromatic_ring,31,2969,1,665,0.03225806454734652,0.22398113843070933,-2.7956454613942983,-2.555250112590007,0.01061115208667962
3,519,-0.13543936931256859,,heteroaromatic_ring,107,2893,13,653,0.12149532711101406,0.22571724853120437,-0.8936158417811033,-2.547406590837621,0.010852690327112668
3,182,-0.131405289631996,,ester,51,2949,17,564,0.33333333334640525,0.1912512716177717,0.8014962539962948,2.5457535128858497,0.010904215400242556
3,1428,-0.10372613448904307,,hydroxyl,30,2970,17,1027,0.5666666666811111,0.3457912457914661,0.7125989950476094,2.5270404570308043,0.01150282511319145
3,687,0.06927321214810164,,sulfonamide,64,2936,6,102,0.09375000001416015,0.03474114441449771,1.4321734117971274,2.5068872986690494,0.012179954007808913
3,1176,0.06334024621044775,,amide,20,2980,8,546,0.40000000003,0.1832214765103412,1.1264113796483533,2.490100654460682,0.012770692233821546
3,1921,0.10074393419320891,,halogen,96,2904,13,712,0.13541666667567273,0.24517906336114145,-0.8564304754562921,-2.471658282831265,0.01344880007285365
3,687,0.06927321214810164,,ester,64,2936,20,561,0.3125000000107422,0.19107629427820466,0.7097073871692947,2.4317903041432403,0.015024402850724261
3,1531,-0.10121951106002576,,halogen,26,2974,1,724,0.038461538498520714,0.24344317417644806,-2.6620966717861796,-2.430933250897414,0.015059988726036533
3,1323,0.10960280267093916,,carbonyl,55,2945,37,1503,0.6727272727332231,0.510356536502713,0.3985162769180393,2.3870174464562246,0.016985685187070665
3,240,-0.08467426865734483,,aromatic_ring,24,2976,10,1934,0.41666666669097224,0.6498655913979671,-0.6412476741187074,-2.382479463748305,0.017196491112777323
3,1997,-0.13359708378655663,,halogen,40,2960,16,709,0.400000000015,0.23952702702728393,0.7398115484419876,2.3549336386115356,0.018526013848510825
3,1487,0.09336249349639213,,heteroaromatic_ring,112,2888,35,631,0.31250000000613837,0.2184903047094119,0.5162869268185359,2.348839478278193,0.018832023528907227
3,1223,-0.07978860830811424,,halogen,25,2975,11,714,0.44000000002240003,0.24000000000025545,0.8744691179880519,2.32618584458645,0.020008638492062136
3,1381,0.11437692598925427,,amide,50,2950,3,551,0.06000000001880001,0.18677966101722482,-1.6383029580382447,-2.2909895858667495,0.02196401598769926
3,547,-0.11179018426111745,,heteroaromatic_ring,62,2938,21,645,0.33870967743002084,0.21953710006833915,0.6255844426812335,2.234452667164128,0.025453303627483104
3,519,-0.13543936931256859,,nitro,107,2893,0,127,9.34579439243602e-12,0.04389906671308542,-32.12915391925432,-2.2146869513892447,0.026781559113111086
3,1997,-0.13359708378655663,,amide,40,2960,2,552,0.050000000023750005,0.18648648648676133,-1.899071090466065,-2.2097493961374295,0.027122559488470532
3,206,0.07105977498060655,,hydroxyl,23,2977,13,1031,0.5652173913232514,0.34632180047049166,0.7066926510013429,2.195413355704901,0.02813395992917922
3,504,-0.11645926832878828,,carbonyl,70,2930,45,1495,0.6428571428622448,0.5102389078499965,0.33332525961982823,2.1938650669424,0.02824511141082331
3,1738,-0.0860476963535523,,nitro,218,2782,3,124,0.013761467894432288,0.04457225018007025,-1.6955114294372418,-2.1757073995265652,0.029577146556969858
3,1487,0.09336249349639213,,aromatic_ring,112,2888,62,1882,0.5535714285754145,0.6516620498616165,-0.2353544975019736,-2.132630563971636,0.03295504402289784
3,84,-0.13900181183511967,,heteroaromatic_ring,80,2920,10,656,0.1250000000109375,0.22465753424684087,-0.8457993507261735,-2.116019393256155,0.03434315821452194
3,1509,0.10389044731199808,,amide,29,2971,1,553,0.034482758653983356,0.18613261528132408,-2.432383774136041,-2.0944492793625056,0.03621997682266387
3,1921,0.10074393419320891,,nitro,96,2904,0,127,1.041666666655816e-11,0.0437327823694753,-31.967174303509722,-2.0937845235737598,0.036279179433887254
3,610,0.06581476523829533,,halogen,62,2938,8,717,0.129032258078564,0.2440435670526739,-0.9194069383769535,-2.0934529777735693,0.03630873744724772
3,1950,0.09827927976125661,,heteroaromatic_ring,62,2938,7,659,0.11290322582075964,0.22430224642640426,-0.990357362599911,-2.088700641334739,0.03673467909819994
3,1454,0.06476074218897004,,carbonyl,25,2975,18,1522,0.7200000000112,0.5115966386556263,0.4929901212686896,2.076070263304859,0.037887452974571634
