eigenvector_rank,bit_index,bit_loading,fragment_smiles,motif,n_bit1,n_bit0,x_motif_bit1,x_motif_bit0,p_motif_bit1,p_motif_bit0,log2_enrichment,z,p_two_sided
1,926,-0.1223418563520528,,carbonyl,853,2147,536,1004,0.6283704572102833,0.4676292501166895,0.42625018104771883,7.94587268575053,1.7763568394002505e-15
1,1060,-0.13182607378103134,,ester,386,2614,131,450,0.33937823834368036,0.17214996174476965,0.9792281988523872,7.760876723876766,8.43769498715119e-15
1,1683,0.01415132186698327,,aromatic_ring,488,2512,391,1553,0.8012295081971286,0.618232484076585,0.3740660942491707,7.7454078943725175,9.547918011776346e-15
1,519,-0.10670122517252265,,aromatic_ring,107,2893,32,1912,0.2990654205672984,0.6609056342897819,-1.1439831864209509,-7.695971928099766,1.3988810110276972e-14
1,679,-0.12866086008866115,,ester,97,2903,48,533,0.49484536082995,0.1836031691356584,1.4303867924144875,7.630666567618425,2.3314683517128287e-14
1,84,-0.10638685790666111,,aromatic_ring,80,2920,20,1924,0.250000000009375,0.6589041095891579,-1.3981404299488172,-7.555068955671902,4.1744385725905886e-14
1,926,-0.1223418563520528,,amide,853,2147,229,325,0.2684642438461097,0.15137401024725133,0.8266124247224518,7.455705221975665,8.926193117986259e-14
1,1292,-0.11359201196279575,,ester,180,2820,73,508,0.4055555555588581,0.18014184397192193,1.1707662230737523,7.41986090098423,1.1723955140041653e-13
1,1162,-0.10482640960850809,,carbonyl,198,2802,152,1388,0.767676767677941,0.4953604568167397,0.6320202812182137,7.409077790212728,1.2723155862204294e-13
1,1060,-0.13182607378103134,,hydroxyl,386,2614,198,846,0.5129533678769095,0.3236419280798303,0.6644291554894082,7.288686238888049,3.1308289294429414e-13
1,1019,-0.14164104489747523,,ester,689,2311,199,382,0.288824383165038,0.16529640848153818,0.8051371642732431,7.201608888703987,5.950795411990839e-13
1,1734,0.008338196929137353,,carbonyl,72,2928,67,1473,0.93055555555652,0.503073770491973,0.8873223122646617,7.1695721190421065,7.522871214860061e-13
1,1436,-0.09309431657457701,,ester,62,2938,34,547,0.5483870967814776,0.18618107556188354,1.5584881886442037,7.142200422614333,9.183764859699295e-13
1,1325,-0.09182103078792278,,carbonyl,386,2614,263,1277,0.6813471502598929,0.4885233358838988,0.47996256811810145,7.075073447203088,1.4936940573306856e-12
1,1162,-0.10482640960850809,,hydroxyl,198,2802,114,930,0.5757575757597184,0.33190578158482087,0.794687728524889,6.961752328129466,3.360645095540349e-12
1,1417,0.008173031456151059,,aromatic_ring,92,2908,91,1853,0.9891304347827269,0.637207702888708,0.6343970720339018,6.958553538976844,3.4376945734493347e-12
1,84,-0.10638685790666111,,hydroxyl,80,2920,57,987,0.7125000000035937,0.3380136986303637,1.0758082985946704,6.937425110483662,3.993250174971763e-12
1,679,-0.12866086008866115,,aromatic_ring,97,2903,31,1913,0.3195876288729939,0.6589734757148953,-1.044008833488295,-6.884678276350484,5.791811474864517e-12
1,1950,-0.11391283226953819,,ester,62,2938,33,548,0.5322580645236732,0.1865214431588882,1.5127844065856382,6.817446697617471,9.267253631151107e-12
1,1274,-0.10784810965464221,,carbonyl,289,2711,203,1337,0.7024221453297494,0.49317594983419655,0.5102358824304245,6.765425089077742,1.3291812095417299e-11
1,1950,-0.11391283226953819,,hydroxyl,62,2938,46,998,0.7419354838751301,0.33968686181098035,1.1270883208962963,6.580247946721276,4.696643074453277e-11
1,84,-0.10638685790666111,,carbonyl,80,2920,70,1470,0.8750000000015625,0.5034246575344167,0.7975071361033457,6.560049931593515,5.3789861453878984e-11
1,519,-0.10670122517252265,,ester,107,2893,47,534,0.4392523364538387,0.18458347735942462,1.2507765415335454,6.5463101188812844,5.897593524650802e-11
1,1154,-0.12119471174333198,,carbonyl,82,2918,71,1469,0.8658536585382213,0.5034270047979769,0.7823406022504475,6.4758016525781175,9.430989322822825e-11
1,656,-0.08929935483808447,,ester,409,2591,127,454,0.31051344743444864,0.17522192203814155,0.825472466724808,6.434585573087459,1.238107394385679e-10
1,1436,-0.09309431657457701,,hydroxyl,62,2938,45,999,0.7258064516173257,0.340027229407985,1.0939345987144986,6.310830654438225,2.7754176734617886e-10
1,1274,-0.10784810965464221,,ester,289,2711,96,485,0.33217993079815855,0.1789007746222136,0.8928052789912928,6.268323590736756,3.649556212792504e-10
1,679,-0.12866086008866115,,carbonyl,97,2903,80,1460,0.8247422680430438,0.502928005511711,0.7135914555621861,6.237901487422418,4.4347991945414833e-10
1,118,0.00906897164365942,,ester,83,2917,38,543,0.4578313253077369,0.18615015426836265,1.298349365208898,6.176201098004026,6.566234223015499e-10
1,1381,-0.11125556077245902,,hydroxyl,50,2950,38,1006,0.7600000000048,0.34101694915276576,1.1561559730080664,6.16763149836004,6.93204604829134e-10
1,84,-0.10638685790666111,,ester,80,2920,37,544,0.4625000000067187,0.18630136986329235,1.3118150832774276,6.1675484023834395,6.935687579812111e-10
1,1019,-0.14164104489747523,,amide,689,2311,182,372,0.2641509433972944,0.16096927736946734,0.7145772008565834,6.126178379883165,9.001488443516337e-10
1,722,-0.11506257977986396,,hydroxyl,38,2962,31,1013,0.8157894736890583,0.3419986495613295,1.2542062634386353,6.092519441562131,1.1114733577954894e-09
1,838,0.016785843088536492,,aromatic_ring,137,2863,122,1822,0.8905109489059088,0.6363953894517512,0.48470996580066855,6.0839096125108245,1.172867580834236e-09
1,591,0.013134620158176418,,ester,279,2721,92,489,0.3297491039450547,0.17971334068387368,0.8756712305333607,6.039705900673968,1.5439538536554664e-09
1,1436,-0.09309431657457701,,carbonyl,62,2938,55,1485,0.8870967741953694,0.5054458815522446,0.811534868008417,5.949930077571975,2.6825706100908064e-09
1,1162,-0.10482640960850809,,aromatic_ring,198,2802,90,1854,0.4545454545482094,0.6616702355461593,-0.5416878119361673,-5.8976536030494975,3.6870697606161684e-09
1,794,0.021693591410722846,,ester,360,2640,111,470,0.30833333333525464,0.17803030303061437,0.7923680377077141,5.868976310100765,4.384940854862407e-09
1,1509,-0.09733217408457978,,ester,29,2971,18,563,0.6206896551854935,0.18949848535873798,1.7116857840982498,5.84756166558926,4.988309321163342e-09
1,1274,-0.10784810965464221,,heteroaromatic_ring,289,2711,25,641,0.08650519031457957,0.23644411656243583,-1.450640641455986,-5.830437758772232,5.528215663019864e-09
1,1060,-0.13182607378103134,,amide,386,2614,112,442,0.2901554404163468,0.16908951798042499,0.779038751199957,5.721973972338022,1.0529344063314738e-08
1,1963,0.015539898274666111,,aromatic_ring,132,2868,116,1828,0.8787878787887972,0.6373779637379228,0.46336582941417537,5.678219545461801,1.3610395921404006e-08
1,722,-0.11506257977986396,,ester,38,2962,21,560,0.5526315789591413,0.18906144496988891,1.5474628177077008,5.6354312069899795,1.7462084223041074e-08
1,1292,-0.11359201196279575,,carbonyl,180,2820,129,1411,0.7166666666682407,0.5003546099292552,0.518351333785129,5.6294423044251465,1.8079323371722467e-08
1,1257,-0.12799094288627924,,ester,219,2781,74,507,0.3378995433820188,0.18230852211464138,0.8902123983817044,5.609985131989827,2.023439993337206e-08
1,888,0.014448354920721579,,aromatic_ring,104,2896,94,1850,0.9038461538470784,0.6388121546962573,0.5006854652172703,5.560298105704812,2.693142375775892e-08
1,1162,-0.10482640960850809,,ester,198,2802,68,513,0.34343434343765944,0.18308351177759347,0.9075324460061264,5.518137326791974,3.426116634841492e-08
1,1325,-0.09182103078792278,,aromatic_ring,386,2614,202,1742,0.5233160621774007,0.6664116296864321,-0.3487310373165889,-5.494816115535935,3.911177381965558e-08
1,888,0.014448354920721579,,sulfonamide,104,2896,14,94,0.13461538462370562,0.032458563536245696,2.052172239396408,5.494560045454397,3.916856439190042e-08
1,314,-0.11273603591505715,,hydroxyl,497,2503,226,818,0.45472837022242507,0.326807830603545,0.47656246360177795,5.468583587835438,4.536461206683384e-08
1,1325,-0.09182103078792278,,hydroxyl,386,2614,182,862,0.47150259067494427,0.3297628156085196,0.5158369696400184,5.457127942899093,4.838976885856994e-08
1,1274,-0.10784810965464221,,hydroxyl,289,2711,142,902,0.49134948097061815,0.3327185540393461,0.5624472115904346,5.3817992636098415,7.374497590362239e-08
1,519,-0.10670122517252265,,carbonyl,107,2893,82,1458,0.7663551401890994,0.5039751123403028,0.6046606218232191,5.3323754285385965,9.693626612516937e-08
1,314,-0.11273603591505715,,ester,497,2503,139,442,0.2796780684119121,0.17658809428718475,0.6633790474629101,5.312264330647657,1.0827139940161601e-07
1,1809,0.011574138797704065,,aromatic_ring,56,2944,55,1889,0.9821428571431761,0.6416440217392522,0.6141597611358934,5.2851715089592535,1.255870396565939e-07
1,1683,0.01415132186698327,,hydroxyl,488,2512,120,924,0.24590163934580758,0.36783439490471026,-0.5809750344707192,-5.174472341137694,2.2855596282234103e-07
1,1381,-0.11125556077245902,,ester,50,2950,24,557,0.48000000001040005,0.18881355932230887,1.3460720327721234,5.166801595248848,2.3813381000437062e-07
1,1804,0.012390519641365704,,aromatic_ring,48,2952,48,1896,1.0,0.6422764227643488,0.6387337571618649,5.147624962854749,2.6380525919300624e-07
1,1154,-0.12119471174333198,,ester,82,2918,34,547,0.41463414634860196,0.18745716244030589,1.1452779817802852,5.134149685498998,2.834224654968409e-07
1,1274,-0.10784810965464221,,aromatic_ring,289,2711,148,1796,0.5121107266452868,0.6624861674660042,-0.37143455377067947,-5.088281520439808,3.6132272618338845e-07
1,1323,-0.09909447512643944,,aromatic_ring,55,2945,18,1926,0.3272727272849587,0.6539898132429018,-0.9987747811543236,-5.026623753391947,4.991903883588833e-07
1,1911,0.015667184491761833,,heteroaromatic_ring,453,2547,60,606,0.13245033112774293,0.23792697290960427,-0.845067383617427,-4.977290102907574,6.448064393538289e-07
1,1323,-0.09909447512643944,,ester,55,2945,25,556,0.45454545455537193,0.18879456706309378,1.267607322273753,4.941437933632889,7.754850361862964e-07
1,1292,-0.11359201196279575,,aromatic_ring,180,2820,86,1858,0.47777777778067904,0.6588652482270714,-0.4636436807155781,-4.932075849767756,8.13603094895754e-07
1,13,0.0150252803445777,,carbonyl,251,2749,166,1374,0.661354581674656,0.49981811567861045,0.404020780093424,4.901383078687613,9.516428154388024e-07
1,1750,0.010465407138338576,,sulfonamide,1613,1387,83,25,0.05145691258583295,0.018024513338847855,1.5134045906999802,4.900863019322602,9.54165701783083e-07
1,1950,-0.11391283226953819,,aromatic_ring,62,2938,22,1922,0.3548387096878252,0.6541865214432763,-0.8825386319250001,-4.884030487160637,1.0393899327887368e-06
1,1267,0.008739297426354896,,ester,82,2918,33,548,0.40243902439753115,0.18779986292008644,1.0995741997217197,4.850797666357438,1.2296593805416478e-06
1,926,-0.1223418563520528,,nitro,853,2147,12,115,0.01406799531182407,0.05356311131855913,-1.9288230055760762,-4.846462821381477,1.2568212750529995e-06
1,1143,0.023476505450351737,,halogen,197,2803,20,705,0.10152284264415472,0.2515162326081871,-1.308847142759396,-4.7535460573838435,1.9987954438249744e-06
1,1060,-0.13182607378103134,,heteroaromatic_ring,386,2614,50,616,0.12953367875873179,0.23565416985492132,-0.8633439623694976,-4.682942033219719,2.827865028365295e-06
1,1911,0.015667184491761833,,ester,453,2547,124,457,0.2737306843283141,0.17942677660024364,0.6093619595626248,4.680021946925553,2.868442092962553e-06
1,910,0.012256294901440555,,aromatic_ring,60,2940,56,1888,0.9333333333344445,0.642176870748421,0.5394217168124154,4.674727097957167,2.9434476225276285e-06
1,1143,0.023476505450351737,,ester,197,2803,63,518,0.3197969543181736,0.18480199785972715,0.7911758454027864,4.634648820261391,3.575439368574962e-06
1,1963,0.015539898274666111,,carbonyl,132,2868,42,1498,0.3181818181869835,0.5223152022316868,-0.7150692963135792,-4.5879049662369935,4.4771635201446e-06
1,1325,-0.09182103078792278,,ester,386,2614,108,473,0.2797927461158555,0.18094873756726054,0.6287775173585487,4.587239555626758,4.491452076926805e-06
1,1060,-0.13182607378103134,,aromatic_ring,386,2614,210,1734,0.5440414507783833,0.6633511859220874,-0.2860562770255071,-4.581449075054557,4.617650575911014e-06
1,1683,0.01415132186698327,,ester,488,2512,58,523,0.11885245901819907,0.20820063694299037,-0.8088027297708951,-4.570461510040897,4.866513008128237e-06
1,656,-0.08929935483808447,,hydroxyl,409,2591,183,861,0.4474327628375368,0.33230412967991807,0.4291666781287812,4.542601729422554,5.556416761587357e-06
1,1309,-0.09043002137478427,,hydroxyl,183,2817,92,952,0.5027322404398759,0.33794817181422154,0.5729882028467523,4.534820934265209,5.765237653276856e-06
1,1162,-0.10482640960850809,,heteroaromatic_ring,198,2802,19,647,0.09595959596416183,0.2309064953607313,-1.2668097681307835,-4.415731498846856,1.0066897827343269e-05
1,1911,0.015667184491761833,,halogen,453,2547,73,652,0.16114790287160896,0.25598743619974246,-0.6676875911081688,-4.344641090953718,1.3950355822966998e-05
1,1921,-0.11201858212618343,,ester,96,2904,35,546,0.3645833333399522,0.18801652892589943,0.9553891133237545,4.307225471908542,1.6531507655681565e-05
1,1509,-0.09733217408457978,,hydroxyl,29,2971,21,1023,0.7241379310439953,0.3443285089197764,1.072478887759301,4.27308972348856,1.9278283689860842e-05
1,838,0.016785843088536492,,carbonyl,137,2863,46,1494,0.33576642336251267,0.5218302479917842,-0.6361226046730276,-4.2565402111557615,2.0761470990837694e-05
1,1154,-0.12119471174333198,,aromatic_ring,82,2918,35,1909,0.42682926829967277,0.6542152159014207,-0.6161062071357994,-4.252004640567764,2.118654692395694e-05
1,1509,-0.09733217408457978,,aromatic_ring,29,2971,8,1936,0.27586206899048754,0.6516324469876635,-1.2401113424364227,-4.2165126199208665,2.4810940859598674e-05
1,1509,-0.09733217408457978,,carbonyl,29,2971,26,1514,0.8965517241414982,0.5095927297207978,0.8150421228684757,4.148958680313126,3.3399108344767114e-05
1,1019,-0.14164104489747523,,nitro,689,2311,10,117,0.014513788100124074,0.05062743401166135,-1.8024952528022335,-4.132109989280428,3.5944833527423725e-05
1,1750,0.010465407138338576,,nitro,1613,1387,91,36,0.056416615003684806,0.02595529920762368,1.1200909879002687,4.131378900196152,3.605936429784684e-05
1,1911,0.015667184491761833,,nitro,453,2547,3,124,0.006622516558484277,0.04868472713033032,-2.878017804971114,-4.096817524945627,4.1886881651853614e-05
1,1019,-0.14164104489747523,,aromatic_ring,689,2311,402,1542,0.5834542815680936,0.6672436174817536,-0.19359398697158245,-4.041837696173888,5.303393644329191e-05
1,1814,0.011410946663592434,,aromatic_ring,35,2965,34,1910,0.9714285714293878,0.6441821247893275,0.5926392908165714,4.029970327976472,5.5783894079342033e-05
1,1750,0.010465407138338576,,carbonyl,1613,1387,883,657,0.5474271543710183,0.47368421052669524,0.20874141649368028,4.029022791132724,5.600918871917493e-05
1,591,0.013134620158176418,,halogen,279,2721,40,685,0.14336917563031049,0.2517456817349314,-0.8122321535107155,-4.0271929879082125,5.6446700301027164e-05
1,1734,0.008338196929137353,,hydroxyl,72,2928,9,1035,0.12500000001215278,0.35348360655759786,-1.4997152139632843,-4.020988051563851,5.795454488577434e-05
1,1257,-0.12799094288627924,,carbonyl,219,2781,141,1399,0.6438356164399824,0.5030564545129439,0.35597207498268535,4.013144212202322,5.9915283027622834e-05
1,1444,0.021427049287355036,,halogen,182,2818,22,703,0.12087912088395122,0.24946770759430464,-1.0452880042681876,-3.927439783777793,8.585490682477825e-05
1,1309,-0.09043002137478427,,aromatic_ring,183,2817,94,1850,0.51366120218845,0.6567270145546125,-0.3544766936279522,-3.926769160860378,8.609453691321711e-05
1,1323,-0.09909447512643944,,halogen,55,2945,1,724,0.018181818199669426,0.2458404074705447,-3.75715368047508,-3.9075897186945454,9.322142989454107e-05
1,1325,-0.09182103078792278,,nitro,386,2614,2,125,0.0051813471528363185,0.04781943381826786,-3.206197895428114,-3.8836054856415916,0.0001029188509726886
1,1804,0.012390519641365704,,hydroxyl,48,2952,4,1040,0.08333333335243057,0.35230352303544976,-2.079853307359495,-3.880689515966998,0.00010416074383412521
1,910,0.012256294901440555,,carbonyl,60,2940,16,1524,0.2666666666788889,0.5183673469389394,-0.9589373433124464,-3.861513155711987,0.00011268694325772266
1,13,0.0150252803445777,,halogen,251,2749,36,689,0.14342629482412977,0.2506365951257728,-0.80528753366704,-3.7980586489221904,0.00014583382154231828
1,838,0.016785843088536492,,hydroxyl,137,2863,27,1017,0.19708029197666366,0.35522179531982007,-0.8499365896132176,-3.7961448318533706,0.00014696366023603247
1,519,-0.10670122517252265,,sulfonamide,107,2893,11,97,0.10280373832614202,0.03352920843448547,1.6164023980819189,3.777368011497351,0.00015849445115412308
1,1309,-0.09043002137478427,,ester,183,2817,55,526,0.30054644809125386,0.18672346467902495,0.6866847343393621,3.775752860043246,0.000159525101222302
1,591,0.013134620158176418,,heteroaromatic_ring,279,2721,37,629,0.13261648745830604,0.2311650128632006,-0.8016629117977909,-3.772155520060698,0.00016184332349711283
1,926,-0.1223418563520528,,ester,853,2147,202,379,0.23681125439714323,0.17652538425748648,0.42386198912350204,3.7692999479600795,0.00016370606029680879
1,519,-0.10670122517252265,,amide,107,2893,5,549,0.046728971971525896,0.1897684064987246,-2.021850622316457,-3.7445480594148917,0.0001807187833180457
1,1921,-0.11201858212618343,,aromatic_ring,96,2904,45,1899,0.4687500000055338,0.6539256198348299,-0.4803078565284596,-3.73764687308523,0.00018575058404834976
1,1734,0.008338196929137353,,halogen,72,2928,4,721,0.05555555556867284,0.24624316939916452,-2.1480806120599643,-3.734007554428135,0.0001884568371879336
1,1963,0.015539898274666111,,hydroxyl,132,2868,26,1018,0.19696969697578054,0.35495118549534344,-0.8496469385475071,-3.72570696247857,0.00019476856992639568
1,1143,0.023476505450351737,,heteroaromatic_ring,197,2803,23,643,0.1167512690400165,0.22939707456324315,-0.9744087616411432,-3.677331431816258,0.0002356867260588924
1,888,0.014448354920721579,,carbonyl,104,2896,35,1505,0.3365384615448409,0.5196823204421548,-0.6268585857330977,-3.6714037581917274,0.00024122191359055023
1,1417,0.008173031456151059,,halogen,92,2908,37,688,0.4021739130499763,0.23658872077055138,0.7654382088111426,3.6526960504395833,0.0002595013321982087
1,1940,0.01025114390140831,,aromatic_ring,34,2966,32,1912,0.9411764705899653,0.6446392447742264,0.5459732332259263,3.5998531941225274,0.00031839688939805377
1,114,0.012129834770010346,,hydroxyl,331,2669,144,900,0.4350453172222506,0.33720494567278486,0.3675399935646215,3.5247825506162367,0.0004238305473487358
1,1143,0.023476505450351737,,amide,197,2803,18,536,0.09137055838024685,0.19122368890503344,-1.065459979368693,-3.4912734497920463,0.0004807239652084849
1,414,0.01021780606974083,,aromatic_ring,37,2963,14,1930,0.378378378395179,0.6513668579143937,-0.7836406647017087,-3.4553460282565376,0.0005495869926277486
1,1804,0.012390519641365704,,carbonyl,48,2952,13,1527,0.27083333334852433,0.5172764227643911,-0.9335301232360549,-3.388591981455645,0.0007025246196281643
1,1950,-0.11391283226953819,,carbonyl,62,2938,45,1495,0.7258064516173257,0.5088495575222911,0.5123456974219286,3.3823538070432173,0.0007186751858228035
1,1750,0.010465407138338576,,halogen,1613,1387,429,296,0.26596404215792563,0.21341023792414318,0.3176018210371905,3.3524360085091005,0.0008010375693225935
1,1325,-0.09182103078792278,,amide,386,2614,95,459,0.2461139896392588,0.17559296097965738,0.4870916534533503,3.333055928285833,0.0008589767340740906
1,591,0.013134620158176418,,amide,279,2721,31,523,0.1111111111142971,0.19220874678456737,-0.7906708964004359,-3.3246970963497353,0.0008851464419850075
1,13,0.0150252803445777,,heteroaromatic_ring,251,2749,35,631,0.13944223107912573,0.2295380138234887,-0.7190655404416908,-3.2877726649160244,0.0010098334784776064
1,794,0.021693591410722846,,halogen,360,2640,62,663,0.1722222222245216,0.2511363636366473,-0.5441996317919393,-3.281020721055192,0.001034321452523912
1,1963,0.015539898274666111,,ester,132,2868,11,570,0.08333333334027779,0.19874476987475637,-1.2539513009531587,-3.280801938326525,0.0010351240501500492
1,314,-0.11273603591505715,,nitro,497,2503,8,119,0.016096579478840852,0.047542948462226314,-1.562477229016011,-3.180314571617152,0.0014711525751633925
1,114,0.012129834770010346,,sulfonamide,331,2669,22,86,0.06646525680040342,0.032221805920182756,1.0445630473149317,3.154390188656346,0.001608338927090891
1,794,0.021693591410722846,,nitro,360,2640,4,123,0.011111111113858025,0.046590909091270234,-2.0680453870776154,-3.136355664326327,0.0017106161459590208
1,314,-0.11273603591505715,,sulfonamide,497,2503,6,102,0.012072434609633658,0.040751098681965345,-1.755122306900315,-3.1348527166476083,0.001719404137894287
1,722,-0.11506257977986396,,halogen,38,2962,1,724,0.026315789499307483,0.24442943956811464,-3.215417473834719,-3.1208155024269804,0.0018035098840769592
1,1417,0.008173031456151059,,hydroxyl,92,2908,46,998,0.5000000000054348,0.3431911966989879,0.5429155485970658,3.1087622388096583,0.001878728383974293
1,1381,-0.11125556077245902,,aromatic_ring,50,2950,22,1922,0.44000000001120004,0.6515254237289316,-0.5663179527381501,-3.1055542615748837,0.001899227710537854
1,794,0.021693591410722846,,hydroxyl,360,2640,99,945,0.2750000000020139,0.35795454545478866,-0.3803447811030992,-3.099697796620016,0.0019371818390967466
1,926,-0.1223418563520528,,hydroxyl,853,2147,333,711,0.390386869871758,0.3311597578018951,0.23737716199361397,3.0721120192113314,0.0021254994419583895
1,118,0.00906897164365942,,hydroxyl,83,2917,42,1002,0.5060240963914936,0.3435035995888435,0.5588808691508271,3.0650767568941086,0.0021761414029441983
1,591,0.013134620158176418,,nitro,279,2721,2,125,0.0071684587849205434,0.04593899301762369,-2.679984354536431,-3.0630854459804424,0.002190674985162566
1,691,0.008052411696351588,,carbonyl,81,2919,28,1512,0.34567901235375703,0.5179856115109565,-0.5834790095125716,-3.0604501279631866,0.0022100456388325362
