eigenvector_rank,bit_index,bit_loading,fragment_smiles,motif,n_bit1,n_bit0,x_motif_bit1,x_motif_bit0,p_motif_bit1,p_motif_bit0,log2_enrichment,z,p_two_sided
5,1825,-0.0650577224079176,,hydroxyl,41,2959,21,1023,0.5121951219631172,0.34572490706341813,0.5670689696418588,2.2224239258539287,0.026254669899003824
5,216,-0.05861422378711216,,heteroaromatic_ring,169,2831,49,617,0.2899408284065684,0.21794418933266763,0.41179976260843043,2.1877545572544403,0.02868748564594359
5,1283,0.0708530890448325,,halogen,35,2965,3,722,0.08571428574040818,0.24350758853313878,-1.506359153239448,-2.1678831071294558,0.03016758146614773
5,80,0.10769194674270757,,sulfonamide,1690,1310,50,58,0.029585798817142257,0.0442748091610349,-0.581581240093354,-2.142008264288306,0.03219281701205068
5,115,0.07036708447263022,,carbonyl,28,2972,20,1520,0.7142857142959184,0.511440107671766,0.481935965057553,2.137434736890183,0.03256264861015268
5,1873,-0.13066194050794824,,hydroxyl,2008,992,725,319,0.3610557768927485,0.3215725806458452,0.1670773275717339,2.1358755564353724,0.03268955846287547
5,115,0.07036708447263022,,halogen,28,2972,2,723,0.0714285714617347,0.2432705248993125,-1.767988357801813,-2.1141390243796105,0.034503394959352285
5,573,0.08640927670122461,,aromatic_ring,51,2949,40,1904,0.7843137254944252,0.645642590708835,0.28069509667717085,2.0558389113761257,0.039798046004474674
5,1911,0.11928035557601092,,hydroxyl,453,2547,139,905,0.3068432671096979,0.35531998429550243,-0.2116169050129342,-1.9958262404876168,0.04595283951905649
5,837,0.07575029846425532,,amide,31,2969,10,544,0.32258064518314256,0.18322667564864156,0.816030321332368,1.9892199608346302,0.04667692961989767
5,1032,-0.05980380209293732,,carbonyl,27,2973,19,1521,0.7037037037146776,0.511604439959801,0.4599393214852995,1.9880572018487521,0.0468053639862811
5,1928,-0.060980450938365856,,amide,213,2787,50,504,0.23474178404115145,0.18083961248683858,0.3763639331725151,1.9540787711190482,0.05069190224350306
5,352,-0.06002613532778076,,ester,151,2849,20,561,0.13245033113157317,0.1969111969114788,-0.572093698662143,-1.9533742551249267,0.050775264537389564
5,197,0.07089011324750305,,sulfonamide,97,2903,7,101,0.07216494846317356,0.034791594902158184,1.0525594539227825,1.943663412870229,0.05193605340515495
5,115,0.07036708447263022,,heteroaromatic_ring,28,2972,2,664,0.0714285714617347,0.2234185733515399,-1.6451759521977969,-1.9261563005457734,0.05408486045595495
5,837,0.07575029846425532,,halogen,31,2969,3,722,0.09677419357752341,0.24317952172474128,-1.329327458133387,-1.8942781582898252,0.05818809857590557
5,301,0.09853475227538837,,sulfonamide,30,2970,3,105,0.10000000003000001,0.035353535353860155,1.5000736035541973,1.8911816126222751,0.05860010499841262
5,1750,-0.11327293634480422,,ester,1613,1387,292,289,0.18102913825221262,0.20836337418946765,-0.2028797744526072,-1.888934853208248,0.058900558595511576
5,115,0.07036708447263022,,amide,28,2972,9,545,0.3214285714528061,0.18337819650094772,0.8096760603656287,1.8737796901315618,0.06096079684058853
5,1032,-0.05980380209293732,,heteroaromatic_ring,27,2973,10,656,0.37037037039369,0.22065253952263011,0.747192336102577,1.8634852086898783,0.062394031664255944
5,837,0.07575029846425532,,ester,31,2969,2,579,0.06451612906243497,0.19501515661866115,-1.5958544697166528,-1.829143795441963,0.06737806960782544
5,294,0.09534888873266079,,heteroaromatic_ring,715,2285,141,525,0.19720279720391998,0.2297592997815187,-0.22044324186891384,-1.8281294888180057,0.06753012019750204
5,1444,0.08668633143834839,,hydroxyl,182,2818,52,992,0.28571428571821034,0.3520227111428843,-0.30109533611596795,-1.8201234975391871,0.06874019999139946
5,197,0.07089011324750305,,ester,97,2903,12,569,0.12371134021521947,0.19600413365511676,-0.6639063270425787,-1.7723888880687364,0.0763300250671608
5,301,0.09853475227538837,,hydroxyl,30,2970,15,1029,0.5000000000166667,0.3464646464648665,0.5292199488413332,1.7566012933019008,0.07898579239026882
5,352,-0.06002613532778076,,heteroaromatic_ring,151,2849,42,624,0.2781456953690189,0.21902421902449315,0.34475037093827415,1.7035428247175792,0.08846653088408463
5,1294,-0.059552886418849524,,carbonyl,30,2970,20,1520,0.6666666666777777,0.5117845117846762,0.38142910665960555,1.6887449893066169,0.09126830998709967
5,1143,0.09271121067169563,,sulfonamide,197,2803,3,105,0.015228426400937928,0.03745986443131022,-1.298578806908499,-1.61905582362328,0.1054352526288147
5,197,0.07089011324750305,,heteroaromatic_ring,97,2903,28,638,0.2886597938217664,0.2197726489840786,0.39335832276715615,1.605907982524543,0.10829412936631222
5,117,0.08854935720242772,,nitro,54,2946,0,127,1.8518518518175587e-11,0.0431093007471001,-31.116383327923632,-1.5591043508854967,0.11897168404701852
5,1283,0.0708530890448325,,amide,35,2965,10,544,0.28571428573469393,0.18347386172034283,0.638998626226307,1.549696069445363,0.12121448199279183
5,1283,0.0708530890448325,,heteroaromatic_ring,35,2965,4,662,0.11428571431102043,0.22327150084343228,-0.9661540340010568,-1.5423726687708377,0.1229830592465504
5,1911,0.11928035557601092,,amide,453,2547,72,482,0.15894039735285004,0.18924224577966656,-0.2517483305452634,-1.5314760646447902,0.12565177755899848
5,1898,0.07143069844553744,,hydroxyl,29,2971,14,1030,0.4827586207074911,0.3466846179739661,0.4776781947472522,1.530916266904409,0.12579008836311178
5,117,0.08854935720242772,,sulfonamide,54,2946,4,104,0.07407407409122085,0.035302104548867855,1.0692144950518636,1.5155864686488945,0.12962395071921118
5,80,0.10769194674270757,,amide,1690,1310,328,226,0.19408284023716327,0.1725190839700973,0.16991660745642465,1.5096662050991663,0.131128618721432
5,794,0.09404891406657276,,carbonyl,360,2640,198,1342,0.5500000000012499,0.5083333333335196,0.11365678179831722,1.4837673529667477,0.13787065094025963
5,1143,0.09271121067169563,,hydroxyl,197,2803,59,985,0.2994923857903579,0.351409204424063,-0.23063265538960037,-1.4786952801029583,0.13922177435254213
5,216,-0.05861422378711216,,hydroxyl,169,2831,50,994,0.295857988169847,0.3511126810316669,-0.24702925414462343,-1.4649014504358848,0.1429478070411605
5,1873,-0.13066194050794824,,ester,2008,992,374,207,0.18625498008008654,0.20866935483950738,-0.16393974117796137,-1.4615677317835714,0.14385970227997458
5,1444,0.08668633143834839,,sulfonamide,182,2818,3,105,0.01648351648892042,0.037260468417658885,-1.1766217603742826,-1.458268950059327,0.1447664251739138
5,699,-0.0646982208147296,,hydroxyl,115,2885,47,997,0.4086956521790548,0.34558058925499285,0.24200470988511447,1.393416026232618,0.16349402220949294
5,362,0.09855330689425755,,sulfonamide,22,2978,2,106,0.09090909095041323,0.03559435863027683,1.3527759660242482,1.3875994121738608,0.16525906056329465
5,1283,0.0708530890448325,,ester,35,2965,10,571,0.28571428573469393,0.19258010118071076,0.569114532113929,1.3861496330250747,0.16570121745165567
5,561,-0.06939947147663067,,nitro,337,2663,19,108,0.056379821961257036,0.04055576417610193,0.47527194336770645,1.359281316969898,0.1740574619989208
5,1825,-0.0650577224079176,,nitro,41,2959,0,127,2.4390243901844145e-11,0.04291990537376042,-30.71269556422865,-1.3555455655733393,0.17524380146519514
5,837,0.07575029846425532,,heteroaromatic_ring,31,2969,10,656,0.32258064518314256,0.22094981475270428,0.5459411579650767,1.3545171457082015,0.17557144704951333
5,117,0.08854935720242772,,heteroaromatic_ring,54,2946,16,650,0.29629629630932786,0.22063815342864201,0.4253583050182859,1.3256901053641281,0.1849423661997267
5,531,0.10401580242046868,,aromatic_ring,33,2967,25,1919,0.7575757575831038,0.6467812605326435,0.22811228571488218,1.3253008343811232,0.1850713923691214
5,1283,0.0708530890448325,,aromatic_ring,35,2965,19,1925,0.5428571428702041,0.649241146711754,-0.2581818445031923,-1.310096361038289,0.19016323933292556
5,1898,0.07143069844553744,,halogen,29,2971,10,715,0.3448275862294887,0.24065971053542892,0.5188805580224422,1.3040224131265066,0.19222594057548048
5,1564,0.07303400802660721,,amide,216,2784,47,507,0.21759259259621486,0.18211206896581103,0.25680290838124586,1.2945804083078343,0.19546501448391274
5,117,0.08854935720242772,,halogen,54,2946,17,708,0.31481481482750345,0.24032586558070593,0.3895115040963226,1.267085796715245,0.20512461358676903
5,1088,-0.08232661665123817,,nitro,1030,1970,37,90,0.035922330098023376,0.04568527918830168,-0.34684843840527363,-1.261025021436635,0.20729983236988536
5,689,0.09031958136215282,,aromatic_ring,29,2971,22,1922,0.7586206896634958,0.6469202288792841,0.22979089258695304,1.2533888514368179,0.21006422676569025
5,1283,0.0708530890448325,,nitro,35,2965,0,127,2.857142857061225e-11,0.04283305227688269,-30.48150416832212,-1.2511700738868559,0.21087243400314692
5,115,0.07036708447263022,,ester,28,2972,8,573,0.2857142857397959,0.19279946164226353,0.5674721498508669,1.2383489895745556,0.21558668615061372
5,591,0.09778804305920862,,carbonyl,279,2721,153,1387,0.5483870967758122,0.509739066519842,0.1054356997932888,1.2300353024665343,0.21868388539422856
5,362,0.09855330689425755,,ester,22,2978,2,579,0.09090909095041323,0.19442578912048541,-1.0967231173906706,-1.2241615240522359,0.22089130056592854
5,173,0.08735937768098594,,ester,20,2980,6,575,0.300000000035,0.192953020134499,0.6367128755178697,1.2074027921472177,0.22727706077800347
5,1199,-0.06050355413181919,,sulfonamide,789,2211,23,85,0.029150823828860393,0.03844414292218976,-0.3992271602333446,-1.2029659297512645,0.22898950514740957
5,1911,0.11928035557601092,,sulfonamide,453,2547,12,96,0.026490066227314594,0.03769140164937664,-0.508783995669462,-1.1791878105356899,0.2383233987780078
5,1294,-0.059552886418849524,,halogen,30,2970,10,715,0.33333333335555554,0.24074074074099638,0.4694852833958678,1.1787345683056174,0.23850388611396411
5,362,0.09855330689425755,,halogen,22,2978,3,722,0.13636363640289256,0.24244459368729265,-0.8301961058074045,-1.158009283505693,0.2468602479507256
5,1294,-0.059552886418849524,,nitro,30,2970,0,127,3.3333333332222224e-11,0.04276094276126507,-30.256680920737782,-1.157382942757867,0.24711593981295943
5,689,0.09031958136215282,,nitro,29,2971,0,127,3.44827586195006e-11,0.04274654998349285,-30.207285646111206,-1.1377382208352094,0.2552298086209208
5,1898,0.07143069844553744,,nitro,29,2971,0,127,3.44827586195006e-11,0.04274654998349285,-30.207285646111206,-1.1377382208352094,0.2552298086209208
5,378,-0.06150606821004288,,nitro,509,2491,17,110,0.03339882121997368,0.044158972300664734,-0.4029094120396852,-1.0986391678055818,0.27192548621925994
5,1032,-0.05980380209293732,,nitro,27,2973,0,127,3.70370370356653e-11,0.04271779347492677,-30.10322129507856,-1.0974357466589542,0.2724509542045368
5,1032,-0.05980380209293732,,ester,27,2973,3,578,0.11111111114403292,0.19441641439650373,-0.8071469356098925,-1.0904521509865213,0.2755140199406336
5,362,0.09855330689425755,,heteroaromatic_ring,22,2978,7,659,0.31818181821280994,0.22128945601100694,0.5239166871331726,1.089522787211753,0.27592341170292656
5,837,0.07575029846425532,,sulfonamide,31,2969,0,108,3.225806451508845e-11,0.036375884136397314,-30.070675288609362,-1.0815562440021782,0.2794497561697442
5,1380,-0.12610440755762864,,ester,2130,870,423,158,0.1985915492961509,0.18160919540323953,0.12896698056099745,1.0680754722869472,0.2854864688830048
5,1032,-0.05980380209293732,,sulfonamide,27,2973,2,106,0.07407407410836762,0.03565422132558505,1.0548957918357658,1.0668040063535553,0.2860603490752682
5,689,0.09031958136215282,,sulfonamide,29,2971,0,108,3.44827586195006e-11,0.03635139683640648,-29.97348846150451,-1.0457335313132328,0.2956840769715756
5,1898,0.07143069844553744,,sulfonamide,29,2971,0,108,3.44827586195006e-11,0.03635139683640648,-29.97348846150451,-1.0457335313132328,0.2956840769715756
5,561,-0.06939947147663067,,carbonyl,337,2663,164,1376,0.4866468842745203,0.5167104769059269,-0.08648081805124933,-1.040315934765389,0.29819314337651526
5,115,0.07036708447263022,,sulfonamide,28,2972,0,108,3.571428571301021e-11,0.03633916554541173,-29.922376877733136,-1.027372588168262,0.3042450540087187
5,1283,0.0708530890448325,,hydroxyl,35,2965,15,1029,0.42857142858775515,0.3470489038788037,0.3043967012569939,1.0065838191215977,0.3141348134474957
5,352,-0.06002613532778076,,nitro,151,2849,4,123,0.026490066231612652,0.04317304317337902,-0.7046793380005708,-0.9921999523694669,0.3210999957449636
5,362,0.09855330689425755,,nitro,22,2978,0,127,4.545454545247934e-11,0.04264607118903874,-29.805341120890077,-0.9897913829241358,0.3222760975521701
5,531,0.10401580242046868,,heteroaromatic_ring,33,2967,5,661,0.1515151515408632,0.22278395685904187,-0.5561832742553909,-0.9796891740135876,0.3272395716300647
5,301,0.09853475227538837,,halogen,30,2970,5,720,0.16666666669444444,0.2424242424244975,-0.5405683811237716,-0.9644191922500509,0.3348358038920769
5,173,0.08735937768098594,,nitro,20,2980,0,127,4.9999999997500004e-11,0.0426174496647508,-29.666869020379277,-0.9434123140202063,0.3454700470227703
5,935,-0.06896169156334016,,hydroxyl,567,2433,188,856,0.3315696649041771,0.35182901767392033,-0.0855624547232723,-0.9120404568807559,0.3617474208001208
5,1294,-0.059552886418849524,,sulfonamide,30,2970,2,106,0.06666666669777778,0.035690235690560373,0.9014361661765437,0.9061911893815068,0.3648346656217418
5,573,0.08640927670122461,,halogen,51,2949,15,710,0.29411764707266436,0.2407595795187383,0.2888001463730641,0.8825178338358225,0.37749684001262107
5,1898,0.07143069844553744,,aromatic_ring,29,2971,21,1923,0.7241379310439953,0.6472568158870254,0.1619262701653927,0.8626816034826977,0.38831254975396123
5,875,-0.0917742039544224,,carbonyl,767,2233,404,1136,0.5267275097789743,0.5087326466639012,0.05014913156771885,0.8602296943352292,0.3896624391094634
5,117,0.08854935720242772,,ester,54,2946,8,573,0.1481481481639232,0.19450101833021233,-0.39273711573293196,-0.8541703834088051,0.39301059051210974
5,173,0.08735937768098594,,heteroaromatic_ring,20,2980,6,660,0.300000000035,0.22147651006737534,0.43780880710411446,0.8421623273592989,0.39969709767915895
5,301,0.09853475227538837,,ester,30,2970,4,577,0.13333333336222222,0.19427609427636555,-0.5430708882553036,-0.8404572048687018,0.4006520866387797
5,216,-0.05861422378711216,,carbonyl,169,2831,92,1448,0.5443786982275481,0.5114800423880214,0.08993266660402859,0.8312186522717133,0.4058501196252622
5,352,-0.06002613532778076,,hydroxyl,151,2849,48,996,0.3178807947065041,0.34959634959657787,-0.1372042643285927,-0.7973205639575061,0.4252648803150838
5,1750,-0.11327293634480422,,hydroxyl,1613,1387,551,493,0.34159950403016637,0.35544340302858296,-0.05731397863895623,-0.7936696792377359,0.4273877562159143
5,531,0.10401580242046868,,sulfonamide,33,2967,2,106,0.0606060606345271,0.035726322885394096,0.7624746382231199,0.7629764727026621,0.44547742721514627
5,301,0.09853475227538837,,heteroaromatic_ring,30,2970,5,661,0.16666666669444444,0.22255892255918433,-0.41722174630196746,-0.7329318213554824,0.4636000136044691
5,1032,-0.05980380209293732,,hydroxyl,27,2973,11,1033,0.4074074074293553,0.347460477632241,0.229623325593223,0.6509868783636086,0.5150549572627194
5,1088,-0.08232661665123817,,sulfonamide,1030,1970,34,74,0.0330097087388029,0.037563451777138296,-0.1864392320831847,-0.6357258206376932,0.5249551438155051
5,573,0.08640927670122461,,sulfonamide,51,2949,1,107,0.01960784315647828,0.036283485927759825,-0.8878822199094925,-0.6338035437961372,0.5262090401776505
5,1143,0.09271121067169563,,carbonyl,197,2803,105,1435,0.5329949238602386,0.5119514805567207,0.058114705685115974,0.5711961942106779,0.5678666577333169
5,173,0.08735937768098594,,aromatic_ring,20,2980,14,1930,0.700000000015,0.6476510067115276,0.11213831039497424,0.48855335735176814,0.625157941512885
5,1928,-0.060980450938365856,,hydroxyl,213,2787,71,973,0.33333333333646326,0.34912091855064614,-0.0667612083858771,-0.4662297117417154,0.6410510841363146
5,197,0.07089011324750305,,aromatic_ring,97,2903,65,1879,0.6701030927869062,0.6472614536687402,0.050034476054984234,0.4633585580266016,0.6431073785290908
5,197,0.07089011324750305,,nitro,97,2903,5,122,0.05154639176235519,0.04202549087184222,0.2946067720263474,0.45811908308782806,0.6468668895703837
5,216,-0.05861422378711216,,nitro,169,2831,6,121,0.035502958585588745,0.04274108089048296,-0.2676841387093764,-0.4539731405346447,0.6498481590510092
5,699,-0.0646982208147296,,sulfonamide,115,2885,5,103,0.0434782608778828,0.03570190641281258,0.2842931205551008,0.4389827778382112,0.6606740153495287
5,1825,-0.0650577224079176,,ester,41,2959,9,572,0.21951219514098752,0.19330855018614623,0.18339564136283795,0.4216778063790684,0.6732602059408177
5,531,0.10401580242046868,,halogen,33,2967,9,716,0.2727272727493113,0.2413211998654394,0.17650431641492215,0.41911219771349656,0.6751341366150907
5,699,-0.0646982208147296,,nitro,115,2885,4,123,0.03478260870404537,0.04263431542494189,-0.2936489524138708,-0.4100878030794725,0.6817415395851425
5,1825,-0.0650577224079176,,sulfonamide,41,2959,1,107,0.024390243926234387,0.03616086515747342,-0.5681250084307972,-0.40180320982115486,0.6878288596977267
5,573,0.08640927670122461,,ester,51,2949,11,570,0.21568627452518263,0.19328585961370184,0.15819827477625853,0.40135914572101794,0.6881557235861804
5,216,-0.05861422378711216,,sulfonamide,169,2831,7,101,0.04142011834886734,0.03567643942104003,0.2153600371131602,0.3893615361860687,0.6970087211740492
5,80,0.10769194674270757,,heteroaromatic_ring,1690,1310,371,295,0.21952662721939672,0.22519083969524795,-0.03675220237388859,-0.3702470639649297,0.7111984122847232
5,591,0.09778804305920862,,sulfonamide,279,2721,9,99,0.032258064519597646,0.03638368247003441,-0.17363168907572016,-0.3522937886770669,0.7246179458647284
5,531,0.10401580242046868,,nitro,33,2967,1,126,0.030303030332415066,0.042467138524084104,-0.4868848299900894,-0.3451333860577269,0.7299940952967141
5,173,0.08735937768098594,,sulfonamide,20,2980,1,107,0.05000000004750001,0.0359060402687799,0.47770153541857596,0.33721412789312494,0.735955487873104
5,362,0.09855330689425755,,aromatic_ring,22,2978,15,1929,0.6818181818326446,0.6477501678980363,0.0739495875345571,0.333350446455941,0.7388697639894768
5,837,0.07575029846425532,,carbonyl,31,2969,15,1525,0.4838709677585848,0.5136409565511911,-0.08613786408013138,-0.3299046645799174,0.7414719988241492
5,1294,-0.059552886418849524,,heteroaromatic_ring,30,2970,6,660,0.20000000002666668,0.22222222222248408,-0.15200309325439054,-0.291406627767842,0.7707403461785158
5,117,0.08854935720242772,,aromatic_ring,54,2946,36,1908,0.6666666666728395,0.6476578411406492,0.04173375832227323,0.28983382852668244,0.7719433666843385
5,294,0.09534888873266079,,sulfonamide,715,2285,27,81,0.03776223776358355,0.03544857768094729,0.09121651759275967,0.2898312981545992,0.7719453025866923
5,837,0.07575029846425532,,nitro,31,2969,1,126,0.03225806454734652,0.0424385314924074,-0.39571485451494365,-0.2800558178321374,0.7794346810798307
5,531,0.10401580242046868,,ester,33,2967,7,574,0.21212121214508725,0.1934614088307403,0.132843087664084,0.2697599244030502,0.7873449558243901
5,689,0.09031958136215282,,heteroaromatic_ring,29,2971,7,659,0.24137931037098692,0.2218108381019112,0.12197216191204227,0.25233664956564933,0.8007808621960093
5,1898,0.07143069844553744,,heteroaromatic_ring,29,2971,7,659,0.24137931037098692,0.2218108381019112,0.12197216191204227,0.25233664956564933,0.8007808621960093
5,301,0.09853475227538837,,nitro,30,2970,1,126,0.03333333336555556,0.04242424242456484,-0.3479233020366658,-0.24605779098001904,0.8056374966045159
5,1283,0.0708530890448325,,sulfonamide,35,2965,1,107,0.028571428599183678,0.03608768971364719,-0.3369336125242685,-0.23730005395897028,0.8124240202444872
5,573,0.08640927670122461,,heteroaromatic_ring,51,2949,12,654,0.23529411766205308,0.2217700915567237,0.08540044040353492,0.2304101258718372,0.8177730935057821
5,1444,0.08668633143834839,,carbonyl,182,2818,92,1448,0.5054945054972226,0.513839602555176,-0.02362267490798166,-0.21830386241704275,0.8271923652604471
5,1294,-0.059552886418849524,,amide,30,2970,6,548,0.20000000002666668,0.18451178451205907,0.11628703803045183,0.2175292953519159,0.827795879148923
5,294,0.09534888873266079,,amide,715,2285,134,420,0.18741258741372388,0.18380743982530248,0.028022691077274987,0.21681867712263847,0.8283496559357966
5,301,0.09853475227538837,,aromatic_ring,30,2970,20,1924,0.6666666666777777,0.6478114478115664,0.04139163122071061,0.21515476445208473,0.8296466576992625
5,689,0.09031958136215282,,ester,29,2971,6,575,0.20689655175148633,0.19353752945163463,0.09629624978593854,0.18116722233838212,0.8562363216301088
5,1898,0.07143069844553744,,ester,29,2971,6,575,0.20689655175148633,0.19353752945163463,0.09629624978593854,0.18116722233838212,0.8562363216301088
5,115,0.07036708447263022,,nitro,28,2972,1,126,0.03571428574872449,0.04239569313625761,-0.24741644363871879,-0.17476816537102816,0.8612618036608537
5,197,0.07089011324750305,,halogen,97,2903,24,701,0.24742268042012966,0.24147433689313072,0.035107881193745104,0.1346189968289585,0.8929131210338372
5,573,0.08640927670122461,,nitro,51,2949,2,125,0.03921568629334871,0.04238724991555023,-0.11219951888983887,-0.11152875613519861,0.9111970637416671
5,197,0.07089011324750305,,hydroxyl,97,2903,34,1010,0.35051546392422145,0.3479159490184816,0.01073927807734359,0.05287223252193084,0.9578337086781756
5,794,0.09404891406657276,,sulfonamide,360,2640,13,95,0.036111111113788584,0.03598484848521365,0.005053227818614473,0.012063619692339031,0.9903748575599574
5,1928,-0.060980450938365856,,nitro,213,2787,9,118,0.04225352113125703,0.04233943308251082,-0.0029303808997402357,-0.006002094707498456,0.9952110500541937
5,689,0.09031958136215282,,halogen,29,2971,7,718,0.24137931037098692,0.2416694715586531,-0.0017332169027774464,-0.00363237440982309,0.9971017909125794
